Symbol	Frequency	FactorList	Factor	Value	UpdateDate
GSG	D	FF3	R2	0.206324083122727	2016-03-12
HEDJ	D	FF3	R2	0.609443334524011	2016-03-12
IEF	D	FF3	R2	0.174942158558757	2016-03-12
IEI	D	FF3	R2	0.208779431637809	2016-03-12
IWD	D	FF3	R2	0.955555884989999	2016-03-12
IWF	D	FF3	R2	0.94566824115673	2016-03-12
IWM	D	FF3	R2	0.95828961617959	2016-03-12
IWN	D	FF3	R2	0.951850641956843	2016-03-12
IWO	D	FF3	R2	0.949642413336179	2016-03-12
JNK	D	FF3	R2	0.292862064043145	2016-03-12
MCHI	D	FF3	R2	0.422853187045276	2016-03-12
NORW	D	FF3	R2	0.60637068127415	2016-03-12
RWR	D	FF3	R2	0.612359978554845	2016-03-12
SDS	D	FF3	R2	0.985341923778881	2016-03-12
SLV	D	FF3	R2	0.051523996889978	2016-03-12
SPY	D	FF3	R2	0.963347185717496	2016-03-12
SVXY	D	FF3	R2	0.611733158049424	2016-03-12
TBT	D	FF3	R2	0.219407171164665	2016-03-12
TLT	D	FF3	R2	0.184760847865595	2016-03-12
TNA	D	FF3	R2	0.978586724439151	2016-03-12
TVIX	D	FF3	R2	0.611154203555747	2016-03-12
TZA	D	FF3	R2	0.978899982731686	2016-03-12
UNG	D	FF3	R2	0.0118674287481746	2016-03-12
USO	D	FF3	R2	0.1919839605428	2016-03-12
UVXY	D	FF3	R2	0.613436714895902	2016-03-12
VGK	D	FF3	R2	0.791139595837929	2016-03-12
VXX	D	FF3	R2	0.609671671005998	2016-03-12
XIV	D	FF3	R2	0.607550746274046	2016-03-12
XLB	D	FF3	R2	0.620149883155197	2016-03-12
XLE	D	FF3	R2	0.525024510515057	2016-03-12
XLF	D	FF3	R2	0.774809530708788	2016-03-12
XLI	D	FF3	R2	0.800912338447642	2016-03-12
XLK	D	FF3	R2	0.819356904484988	2016-03-12
XLP	D	FF3	R2	0.473063846599323	2016-03-12
XLU	D	FF3	R2	0.44661350209394	2016-03-12
XLV	D	FF3	R2	0.636701515520343	2016-03-12
XLY	D	FF3	R2	0.729298646020545	2016-03-12
ZSL	D	FF3	R2	0.0516888845871796	2016-03-12
AGNC	D	FF3	R2	0.250285394977669	2016-03-12
SJP3.L	D	FF3	R2	0.020337587873839	2016-03-12
CROC	D	FF3	R2	0.0383862936017766	2016-03-12
KORS	D	FF3	R2	0.121764530177852	2016-03-12
PCLN	D	FF3	R2	0.192043352589816	2016-03-12
EWW	D	FF3	R2	0.494025341614441	2016-03-12
EZA	D	FF3	R2	0.574551762316746	2016-03-12
DXJ	D	FF3	R2	0.503186623754583	2016-03-12
UWTI	D	FF3	R2	0.188534755019537	2016-03-12
USD/ARS	D	FF3	R2	0.000196322164478069	2016-03-12
AUD/USD	D	FF3	R2	0.027658571933892	2016-03-12
USD/BRL	D	FF3	R2	0.0524327781979036	2016-03-12
USD/CAD	D	FF3	R2	0.0504018656299383	2016-03-12
USD/CHF	D	FF3	R2	0.00415411588632986	2016-03-12
USD/CLP	D	FF3	R2	6.0731012345161e-05	2016-03-12
USD/CNY	D	FF3	R2	0.000657440576248058	2016-03-12
USD/COP	D	FF3	R2	0.00049730600316189	2016-03-12
USD/DKK	D	FF3	R2	0.00397917474276688	2016-03-12
EUR/USD	D	FF3	R2	0.0152201224771837	2016-03-12
GBP/USD	D	FF3	R2	0.00645672485120774	2016-03-12
USD/HKD	D	FF3	R2	0.000723210652914363	2016-03-12
USD/IDR	D	FF3	R2	6.62591514775102e-05	2016-03-12
USD/INR	D	FF3	R2	0.00794264512141574	2016-03-12
USD/JPY	D	FF3	R2	0.0116723265398896	2016-03-12
USD/KRW	D	FF3	R2	0.00791145103711566	2016-03-12
USD/LKR	D	FF3	R2	0.000294315796260602	2016-03-12
USD/MXN	D	FF3	R2	0.0409171178052178	2016-03-12
USD/MYR	D	FF3	R2	0.00472705164986287	2016-03-12
USD/NOK	D	FF3	R2	0.0135810689388911	2016-03-12
USD/NPR	D	FF3	R2	0.000147194201225331	2016-03-12
NZD/USD	D	FF3	R2	0.0232585135734776	2016-03-12
USD/PEN	D	FF3	R2	0.000620717564072559	2016-03-12
USD/PHP	D	FF3	R2	0.000499715123663647	2016-03-12
USD/PKR	D	FF3	R2	0.000146358419488624	2016-03-12
USD/PLN	D	FF3	R2	0.000643516681906653	2016-03-12
USD/RUB	D	FF3	R2	0.00035378752704518	2016-03-12
USD/SEK	D	FF3	R2	0.0158087625917165	2016-03-12
USD/SGD	D	FF3	R2	0.0196581861401741	2016-03-12
USD/THB	D	FF3	R2	0.00146077701597747	2016-03-12
USD/TRY	D	FF3	R2	7.32644586421971e-05	2016-03-12
USD/TWD	D	FF3	R2	0.00901115538804864	2016-03-12
USD/VEF	D	FF3	R2	0.000316633358156571	2016-03-12
USD/VND	D	FF3	R2	4.72027514420992e-05	2016-03-12
USD/ZAR	D	FF3	R2	0.0254791931284275	2016-03-12
^DJR	D	FF3	idioStd	0.0121833132648236	2016-03-12
^GSPC	D	FF3	idioStd	0.000971777231219107	2016-03-12
^RUO	D	FF3	idioStd	0.00191579646742299	2016-03-12
^RUT	D	FF3	idioStd	0.00168954014664382	2016-03-12
^VIX	D	FF3	idioStd	0.0453558850725635	2016-03-12
^VXO	D	FF3	idioStd	0.0546552895492356	2016-03-12
AGQ	D	FF3	idioStd	0.0428036633098761	2016-03-12
EEM	D	FF3	idioStd	0.00990300000760741	2016-03-12
EFA	D	FF3	idioStd	0.00665267926864061	2016-03-12
ERX	D	FF3	idioStd	0.0363013308668695	2016-03-12
ERY	D	FF3	idioStd	0.0363463595381718	2016-03-12
EUO	D	FF3	idioStd	0.0121654424829125	2016-03-12
EWI	D	FF3	idioStd	0.0129597774358537	2016-03-12
EWJ	D	FF3	idioStd	0.0122937683928372	2016-03-12
EWP	D	FF3	idioStd	0.0129061823943957	2016-03-12
EWU	D	FF3	idioStd	0.00989610448980646	2016-03-12
FAS	D	FF3	idioStd	0.0265583084640277	2016-03-12
FAZ	D	FF3	idioStd	0.0265710553178132	2016-03-12
FEZ	D	FF3	idioStd	0.00921858637548307	2016-03-12
GLD	D	FF3	idioStd	0.0124694247543657	2016-03-12
GSG	D	FF3	idioStd	0.0139532307600132	2016-03-12
HEDJ	D	FF3	idioStd	0.007531008312095	2016-03-12
IEF	D	FF3	idioStd	0.00398900633593351	2016-03-12
IEI	D	FF3	idioStd	0.00242258332718991	2016-03-12
IWD	D	FF3	idioStd	0.00267286599294978	2016-03-12
IWF	D	FF3	idioStd	0.00306666920183968	2016-03-12
IWM	D	FF3	idioStd	0.00315944770854763	2016-03-12
IWN	D	FF3	idioStd	0.00332171047101626	2016-03-12
IWO	D	FF3	idioStd	0.00365137517150671	2016-03-12
JNK	D	FF3	idioStd	0.00767725140975668	2016-03-12
MCHI	D	FF3	idioStd	0.01196543361495	2016-03-12
NORW	D	FF3	idioStd	0.0107685780668219	2016-03-12
RWR	D	FF3	idioStd	0.0125246797611425	2016-03-12
SDS	D	FF3	idioStd	0.00278611714112519	2016-03-12
SLV	D	FF3	idioStd	0.0213194676645887	2016-03-12
SPY	D	FF3	idioStd	0.00225563816128471	2016-03-12
SVXY	D	FF3	idioStd	0.0229637410870289	2016-03-12
TBT	D	FF3	idioStd	0.0175849789448376	2016-03-12
TLT	D	FF3	idioStd	0.0079097706262097	2016-03-12
TNA	D	FF3	idioStd	0.00561006234388513	2016-03-12
TVIX	D	FF3	idioStd	0.0442450488510639	2016-03-12
TZA	D	FF3	idioStd	0.00560548738512784	2016-03-12
UNG	D	FF3	idioStd	0.0265664768736817	2016-03-12
USO	D	FF3	idioStd	0.019519641224726	2016-03-12
UVXY	D	FF3	idioStd	0.0456953402220849	2016-03-12
VGK	D	FF3	idioStd	0.00749835983615614	2016-03-12
VXX	D	FF3	idioStd	0.0227011750009587	2016-03-12
XIV	D	FF3	idioStd	0.022838590380512	2016-03-12
XLB	D	FF3	idioStd	0.00979265768142386	2016-03-12
XLE	D	FF3	idioStd	0.0122120012380747	2016-03-12
XLF	D	FF3	idioStd	0.0097541084513132	2016-03-12
XLI	D	FF3	idioStd	0.00613412020022113	2016-03-12
XLK	D	FF3	idioStd	0.00720137722383959	2016-03-12
XLP	D	FF3	idioStd	0.00711462781584316	2016-03-12
XLU	D	FF3	idioStd	0.00907626252691248	2016-03-12
XLV	D	FF3	idioStd	0.00706185291896513	2016-03-12
XLY	D	FF3	idioStd	0.00758916219707031	2016-03-12
ZSL	D	FF3	idioStd	0.0432438821890644	2016-03-12
AGNC	D	FF3	idioStd	0.0154187696173376	2016-03-12
SJP3.L	D	FF3	idioStd	0.0198135055434896	2016-03-12
CROC	D	FF3	idioStd	0.0135021052443163	2016-03-12
KORS	D	FF3	idioStd	0.0239572332586283	2016-03-12
PCLN	D	FF3	idioStd	0.0404972629856398	2016-03-12
EWW	D	FF3	idioStd	0.0141463885441768	2016-03-12
EZA	D	FF3	idioStd	0.0142583665756587	2016-03-12
DXJ	D	FF3	idioStd	0.0105362041706105	2016-03-12
UWTI	D	FF3	idioStd	0.058600922946404	2016-03-12
USD/ARS	D	FF3	idioStd	0.450728436461244	2016-03-12
AUD/USD	D	FF3	idioStd	0.00685026509473024	2016-03-12
USD/BRL	D	FF3	idioStd	0.00972787914532142	2016-03-12
USD/CAD	D	FF3	idioStd	0.00391726675743559	2016-03-12
USD/CHF	D	FF3	idioStd	0.00729533481867586	2016-03-12
USD/CLP	D	FF3	idioStd	0.0962114829851633	2016-03-12
USD/CNY	D	FF3	idioStd	0.00662525003024967	2016-03-12
USD/COP	D	FF3	idioStd	0.00884870504414212	2016-03-12
USD/DKK	D	FF3	idioStd	0.00653265591291926	2016-03-12
EUR/USD	D	FF3	idioStd	0.00631402631617896	2016-03-12
GBP/USD	D	FF3	idioStd	0.00587937978290854	2016-03-12
USD/HKD	D	FF3	idioStd	0.00223725587295403	2016-03-12
USD/IDR	D	FF3	idioStd	0.0109868015705048	2016-03-12
USD/INR	D	FF3	idioStd	0.00497278611038655	2016-03-12
USD/JPY	D	FF3	idioStd	0.00638812449912546	2016-03-12
USD/KRW	D	FF3	idioStd	0.00703388300097694	2016-03-12
USD/LKR	D	FF3	idioStd	0.00961438919828818	2016-03-12
USD/MXN	D	FF3	idioStd	0.00930121484475164	2016-03-12
USD/MYR	D	FF3	idioStd	0.00449154788182473	2016-03-12
USD/NOK	D	FF3	idioStd	0.00662505442103291	2016-03-12
USD/NPR	D	FF3	idioStd	0.00489302322762634	2016-03-12
NZD/USD	D	FF3	idioStd	0.0073576081135425	2016-03-12
USD/PEN	D	FF3	idioStd	0.651201273128832	2016-03-12
USD/PHP	D	FF3	idioStd	0.0062773526491282	2016-03-12
USD/PKR	D	FF3	idioStd	0.00844305044055562	2016-03-12
USD/PLN	D	FF3	idioStd	0.0550373078865088	2016-03-12
USD/RUB	D	FF3	idioStd	1.55578049829068	2016-03-12
USD/SEK	D	FF3	idioStd	0.00675125901890526	2016-03-12
USD/SGD	D	FF3	idioStd	0.00337312753838213	2016-03-12
USD/THB	D	FF3	idioStd	0.00591891252726875	2016-03-12
USD/TRY	D	FF3	idioStd	0.0283896507051621	2016-03-12
USD/TWD	D	FF3	idioStd	0.00292842793635943	2016-03-12
USD/VEF	D	FF3	idioStd	0.0218938546620034	2016-03-12
USD/VND	D	FF3	idioStd	0.0633780934345429	2016-03-12
USD/ZAR	D	FF3	idioStd	0.00891128500860179	2016-03-12
^DJR	D	FF3	df	4.54991102389148	2016-03-12
^GSPC	D	FF3	df	4.13198169551854	2016-03-12
^RUO	D	FF3	df	4.99208887810146	2016-03-12
^RUT	D	FF3	df	4.61544549942765	2016-03-12
^VIX	D	FF3	df	4.71134111787542	2016-03-12
^VXO	D	FF3	df	4.01581938021461	2016-03-12
AGQ	D	FF3	df	4.92033999101172	2016-03-12
EEM	D	FF3	df	5.02846517373892	2016-03-12
EFA	D	FF3	df	6.92514133660833	2016-03-12
ERX	D	FF3	df	5.70879250376013	2016-03-12
ERY	D	FF3	df	5.71932815002698	2016-03-12
EUO	D	FF3	df	7.677398171834	2016-03-12
EWI	D	FF3	df	5.35194392929734	2016-03-12
EWJ	D	FF3	df	4.83741653929038	2016-03-12
EWP	D	FF3	df	6.03199632931758	2016-03-12
EWU	D	FF3	df	6.22828089773556	2016-03-12
FAS	D	FF3	df	4.04572869755097	2016-03-12
FAZ	D	FF3	df	4.04569728397142	2016-03-12
FEZ	D	FF3	df	6.48266461386694	2016-03-12
GLD	D	FF3	df	5.04084944189348	2016-03-12
GSG	D	FF3	df	6.34915311024674	2016-03-12
HEDJ	D	FF3	df	6.70985417647997	2016-03-12
IEF	D	FF3	df	5.55829322697725	2016-03-12
IEI	D	FF3	df	5.25436654294229	2016-03-12
IWD	D	FF3	df	4.44205794837883	2016-03-12
IWF	D	FF3	df	4.44238348707844	2016-03-12
IWM	D	FF3	df	4.88812644421874	2016-03-12
IWN	D	FF3	df	4.99462965727937	2016-03-12
IWO	D	FF3	df	4.91414456255385	2016-03-12
JNK	D	FF3	df	4.07218163849543	2016-03-12
MCHI	D	FF3	df	5.30324969570045	2016-03-12
NORW	D	FF3	df	7.65524170228446	2016-03-12
RWR	D	FF3	df	4.60569637848557	2016-03-12
SDS	D	FF3	df	4.24504564488234	2016-03-12
SLV	D	FF3	df	4.93945256389994	2016-03-12
SPY	D	FF3	df	4.41131113311453	2016-03-12
SVXY	D	FF3	df	5.04699657774306	2016-03-12
TBT	D	FF3	df	7.8815731877622	2016-03-12
TLT	D	FF3	df	7.79040166598869	2016-03-12
TNA	D	FF3	df	4.88983561845415	2016-03-12
TVIX	D	FF3	df	4.80949885093472	2016-03-12
TZA	D	FF3	df	4.93413757881748	2016-03-12
UNG	D	FF3	df	7.78550294831979	2016-03-12
USO	D	FF3	df	6.30234096669298	2016-03-12
UVXY	D	FF3	df	5.02339240590563	2016-03-12
VGK	D	FF3	df	7.25033774539152	2016-03-12
VXX	D	FF3	df	5.04258424458439	2016-03-12
XIV	D	FF3	df	5.06073770751288	2016-03-12
XLB	D	FF3	df	5.24892523847313	2016-03-12
XLE	D	FF3	df	5.73831992047891	2016-03-12
XLF	D	FF3	df	4.05056782824805	2016-03-12
XLI	D	FF3	df	5.04795491730172	2016-03-12
XLK	D	FF3	df	5.05154120207772	2016-03-12
XLP	D	FF3	df	4.98666938562755	2016-03-12
XLU	D	FF3	df	5.22475287883762	2016-03-12
XLV	D	FF3	df	4.66096259041185	2016-03-12
XLY	D	FF3	df	4.92189198502193	2016-03-12
ZSL	D	FF3	df	4.92692121294101	2016-03-12
AGNC	D	FF3	df	4.80374494402546	2016-03-12
SJP3.L	D	FF3	df	5.69016353055675	2016-03-12
CROC	D	FF3	df	4.71494009032071	2016-03-12
KORS	D	FF3	df	4.18052444792286	2016-03-12
PCLN	D	FF3	df	4.33708617741256	2016-03-12
EWW	D	FF3	df	4.56352023365831	2016-03-12
EZA	D	FF3	df	6.08494245021811	2016-03-12
DXJ	D	FF3	df	5.24876991236249	2016-03-12
UWTI	D	FF3	df	6.49939339188169	2016-03-12
USD/ARS	D	FF3	df	4.00060512985937	2016-03-12
AUD/USD	D	FF3	df	4.08647257472883	2016-03-12
USD/BRL	D	FF3	df	4.30313829542278	2016-03-12
USD/CAD	D	FF3	df	4.55399136535786	2016-03-12
USD/CHF	D	FF3	df	4.48797920381003	2016-03-12
USD/CLP	D	FF3	df	4.00112391732323	2016-03-12
USD/CNY	D	FF3	df	4.00149849516254	2016-03-12
USD/COP	D	FF3	df	4.00559435215273	2016-03-12
USD/DKK	D	FF3	df	4.58840627723995	2016-03-12
EUR/USD	D	FF3	df	6.518002428577	2016-03-12
GBP/USD	D	FF3	df	5.29323157026043	2016-03-12
USD/HKD	D	FF3	df	4.0268413230668	2016-03-12
USD/IDR	D	FF3	df	4.00110218912067	2016-03-12
USD/INR	D	FF3	df	4.06122200302659	2016-03-12
USD/JPY	D	FF3	df	4.65520460855996	2016-03-12
USD/KRW	D	FF3	df	4.04379591558736	2016-03-12
USD/LKR	D	FF3	df	4.00094624407117	2016-03-12
USD/MXN	D	FF3	df	4.03716993436872	2016-03-12
USD/MYR	D	FF3	df	4.08435424847945	2016-03-12
USD/NOK	D	FF3	df	4.78712817732862	2016-03-12
USD/NPR	D	FF3	df	4.00341276274821	2016-03-12
NZD/USD	D	FF3	df	4.088422277417	2016-03-12
USD/PEN	D	FF3	df	4.00056938772426	2016-03-12
USD/PHP	D	FF3	df	4.00155758989405	2016-03-12
USD/PKR	D	FF3	df	4.00081400757005	2016-03-12
USD/PLN	D	FF3	df	4.00067140704386	2016-03-12
USD/RUB	D	FF3	df	4.00091800261602	2016-03-12
USD/SEK	D	FF3	df	4.13825808174334	2016-03-12
USD/SGD	D	FF3	df	4.5330571909448	2016-03-12
USD/THB	D	FF3	df	4.0159788561848	2016-03-12
USD/TRY	D	FF3	df	4.0031819543207	2016-03-12
USD/TWD	D	FF3	df	4.15830592328274	2016-03-12
USD/VEF	D	FF3	df	4.00468110815523	2016-03-12
USD/VND	D	FF3	df	4.00067574882864	2016-03-12
USD/ZAR	D	FF3	df	4.1198106660132	2016-03-12
^DJR	D	FF3	ncp	0	2016-03-12
^GSPC	D	FF3	ncp	0	2016-03-12
^RUO	D	FF3	ncp	0	2016-03-12
^RUT	D	FF3	ncp	0	2016-03-12
^VIX	D	FF3	ncp	0	2016-03-12
^VXO	D	FF3	ncp	0	2016-03-12
AGQ	D	FF3	ncp	0	2016-03-12
EEM	D	FF3	ncp	0	2016-03-12
EFA	D	FF3	ncp	0	2016-03-12
ERX	D	FF3	ncp	0	2016-03-12
ERY	D	FF3	ncp	0	2016-03-12
EUO	D	FF3	ncp	0	2016-03-12
EWI	D	FF3	ncp	0	2016-03-12
EWJ	D	FF3	ncp	0	2016-03-12
EWP	D	FF3	ncp	0	2016-03-12
EWU	D	FF3	ncp	0	2016-03-12
FAS	D	FF3	ncp	0	2016-03-12
FAZ	D	FF3	ncp	0	2016-03-12
FEZ	D	FF3	ncp	0	2016-03-12
GLD	D	FF3	ncp	0	2016-03-12
GSG	D	FF3	ncp	0	2016-03-12
HEDJ	D	FF3	ncp	0	2016-03-12
IEF	D	FF3	ncp	0	2016-03-12
IEI	D	FF3	ncp	0	2016-03-12
IWD	D	FF3	ncp	0	2016-03-12
IWF	D	FF3	ncp	0	2016-03-12
IWM	D	FF3	ncp	0	2016-03-12
IWN	D	FF3	ncp	0	2016-03-12
IWO	D	FF3	ncp	0	2016-03-12
JNK	D	FF3	ncp	0	2016-03-12
MCHI	D	FF3	ncp	0	2016-03-12
NORW	D	FF3	ncp	0	2016-03-12
RWR	D	FF3	ncp	0	2016-03-12
SDS	D	FF3	ncp	0	2016-03-12
SLV	D	FF3	ncp	0	2016-03-12
SPY	D	FF3	ncp	0	2016-03-12
SVXY	D	FF3	ncp	0	2016-03-12
TBT	D	FF3	ncp	0	2016-03-12
TLT	D	FF3	ncp	0	2016-03-12
TNA	D	FF3	ncp	0	2016-03-12
TVIX	D	FF3	ncp	0	2016-03-12
TZA	D	FF3	ncp	0	2016-03-12
UNG	D	FF3	ncp	0	2016-03-12
USO	D	FF3	ncp	0	2016-03-12
UVXY	D	FF3	ncp	0	2016-03-12
VGK	D	FF3	ncp	0	2016-03-12
VXX	D	FF3	ncp	0	2016-03-12
XIV	D	FF3	ncp	0	2016-03-12
XLB	D	FF3	ncp	0	2016-03-12
XLE	D	FF3	ncp	0	2016-03-12
XLF	D	FF3	ncp	0	2016-03-12
XLI	D	FF3	ncp	0	2016-03-12
XLK	D	FF3	ncp	0	2016-03-12
XLP	D	FF3	ncp	0	2016-03-12
XLU	D	FF3	ncp	0	2016-03-12
XLV	D	FF3	ncp	0	2016-03-12
XLY	D	FF3	ncp	0	2016-03-12
ZSL	D	FF3	ncp	0	2016-03-12
AGNC	D	FF3	ncp	0	2016-03-12
SJP3.L	D	FF3	ncp	0	2016-03-12
CROC	D	FF3	ncp	0	2016-03-12
KORS	D	FF3	ncp	0	2016-03-12
PCLN	D	FF3	ncp	0	2016-03-12
EWW	D	FF3	ncp	0	2016-03-12
EZA	D	FF3	ncp	0	2016-03-12
DXJ	D	FF3	ncp	0	2016-03-12
UWTI	D	FF3	ncp	0	2016-03-12
USD/ARS	D	FF3	ncp	0	2016-03-12
AUD/USD	D	FF3	ncp	0	2016-03-12
USD/BRL	D	FF3	ncp	0	2016-03-12
USD/CAD	D	FF3	ncp	0	2016-03-12
USD/CHF	D	FF3	ncp	0	2016-03-12
USD/CLP	D	FF3	ncp	0	2016-03-12
USD/CNY	D	FF3	ncp	0	2016-03-12
USD/COP	D	FF3	ncp	0	2016-03-12
USD/DKK	D	FF3	ncp	0	2016-03-12
EUR/USD	D	FF3	ncp	0	2016-03-12
GBP/USD	D	FF3	ncp	0	2016-03-12
USD/HKD	D	FF3	ncp	0	2016-03-12
USD/IDR	D	FF3	ncp	0	2016-03-12
USD/INR	D	FF3	ncp	0	2016-03-12
USD/JPY	D	FF3	ncp	0	2016-03-12
USD/KRW	D	FF3	ncp	0	2016-03-12
USD/LKR	D	FF3	ncp	0	2016-03-12
USD/MXN	D	FF3	ncp	0	2016-03-12
USD/MYR	D	FF3	ncp	0	2016-03-12
USD/NOK	D	FF3	ncp	0	2016-03-12
USD/NPR	D	FF3	ncp	0	2016-03-12
NZD/USD	D	FF3	ncp	0	2016-03-12
USD/PEN	D	FF3	ncp	0	2016-03-12
USD/PHP	D	FF3	ncp	0	2016-03-12
USD/PKR	D	FF3	ncp	0	2016-03-12
USD/PLN	D	FF3	ncp	0	2016-03-12
USD/RUB	D	FF3	ncp	0	2016-03-12
USD/SEK	D	FF3	ncp	0	2016-03-12
USD/SGD	D	FF3	ncp	0	2016-03-12
USD/THB	D	FF3	ncp	0	2016-03-12
USD/TRY	D	FF3	ncp	0	2016-03-12
USD/TWD	D	FF3	ncp	0	2016-03-12
USD/VEF	D	FF3	ncp	0	2016-03-12
USD/VND	D	FF3	ncp	0	2016-03-12
USD/ZAR	D	FF3	ncp	0	2016-03-12
^DJR	D	FF3	Scale	0.00912066432885698	2016-03-12
^GSPC	D	FF3	Scale	0.000698038313658932	2016-03-12
^RUO	D	FF3	Scale	0.00148318545754706	2016-03-12
^RUT	D	FF3	Scale	0.00127184603288339	2016-03-12
^VIX	D	FF3	Scale	0.0344075263681972	2016-03-12
^VXO	D	FF3	Scale	0.0387231717023028	2016-03-12
AGQ	D	FF3	Scale	0.0329761606769015	2016-03-12
EEM	D	FF3	Scale	0.00768529155673522	2016-03-12
EFA	D	FF3	Scale	0.00561037143238876	2016-03-12
ERX	D	FF3	Scale	0.0292594855860626	2016-03-12
ERY	D	FF3	Scale	0.0293103267043855	2016-03-12
EUO	D	FF3	Scale	0.0104615384138253	2016-03-12
EWI	D	FF3	Scale	0.0102562863701778	2016-03-12
EWJ	D	FF3	Scale	0.00941542292130666	2016-03-12
EWP	D	FF3	Scale	0.010551818883135	2016-03-12
EWU	D	FF3	Scale	0.00815383825398348	2016-03-12
FAS	D	FF3	Scale	0.0188853940723797	2016-03-12
FAZ	D	FF3	Scale	0.0188943865397494	2016-03-12
FEZ	D	FF3	Scale	0.0076657680781025	2016-03-12
GLD	D	FF3	Scale	0.00968483028606549	2016-03-12
GSG	D	FF3	Scale	0.0115483310512994	2016-03-12
HEDJ	D	FF3	Scale	0.00630957804304266	2016-03-12
IEF	D	FF3	Scale	0.00319164710413069	2016-03-12
IEI	D	FF3	Scale	0.0019065656943633	2016-03-12
IWD	D	FF3	Scale	0.00198181475822822	2016-03-12
IWF	D	FF3	Scale	0.00227387106915586	2016-03-12
IWM	D	FF3	Scale	0.00242855563800483	2016-03-12
IWN	D	FF3	Scale	0.00257206352350587	2016-03-12
IWO	D	FF3	Scale	0.00281182339513375	2016-03-12
JNK	D	FF3	Scale	0.00547653796568377	2016-03-12
MCHI	D	FF3	Scale	0.00944339390787947	2016-03-12
NORW	D	FF3	Scale	0.00925559819479023	2016-03-12
RWR	D	FF3	Scale	0.00942065029876171	2016-03-12
SDS	D	FF3	Scale	0.00202614619175585	2016-03-12
SLV	D	FF3	Scale	0.0164463744833123	2016-03-12
SPY	D	FF3	Scale	0.00166767805578636	2016-03-12
SVXY	D	FF3	Scale	0.0178427635254793	2016-03-12
TBT	D	FF3	Scale	0.0151908525776086	2016-03-12
TLT	D	FF3	Scale	0.00681927665580003	2016-03-12
TNA	D	FF3	Scale	0.00431277823903407	2016-03-12
TVIX	D	FF3	Scale	0.0338165420071596	2016-03-12
TZA	D	FF3	Scale	0.00432262926080957	2016-03-12
UNG	D	FF3	Scale	0.0229013554221454	2016-03-12
USO	D	FF3	Scale	0.0161277319316455	2016-03-12
UVXY	D	FF3	Scale	0.0354503577109873	2016-03-12
VGK	D	FF3	Scale	0.00638088297382826	2016-03-12
VXX	D	FF3	Scale	0.0176336843050649	2016-03-12
XIV	D	FF3	Scale	0.0177613281378556	2016-03-12
XLB	D	FF3	Scale	0.00770433642185721	2016-03-12
XLE	D	FF3	Scale	0.00985672621483173	2016-03-12
XLF	D	FF3	Scale	0.00694011545168987	2016-03-12
XLI	D	FF3	Scale	0.00476649144168517	2016-03-12
XLK	D	FF3	Scale	0.00559710211179136	2016-03-12
XLP	D	FF3	Scale	0.00550605408814435	2016-03-12
XLU	D	FF3	Scale	0.00713053952869165	2016-03-12
XLV	D	FF3	Scale	0.00533580861522943	2016-03-12
XLY	D	FF3	Scale	0.00584736055893426	2016-03-12
ZSL	D	FF3	Scale	0.0333305425335638	2016-03-12
AGNC	D	FF3	Scale	0.0117795581635785	2016-03-12
SJP3.L	D	FF3	Scale	0.0159559164319226	2016-03-12
CROC	D	FF3	Scale	0.0102457445741525	2016-03-12
KORS	D	FF3	Scale	0.017302217129212	2016-03-12
PCLN	D	FF3	Scale	0.0297278848393165	2016-03-12
EWW	D	FF3	Scale	0.0106026388067084	2016-03-12
EZA	D	FF3	Scale	0.0116824655675393	2016-03-12
DXJ	D	FF3	Scale	0.0082892433085036	2016-03-12
UWTI	D	FF3	Scale	0.0487579038827386	2016-03-12
USD/ARS	D	FF3	Scale	0.318737237191619	2016-03-12
AUD/USD	D	FF3	Scale	0.00489485041366962	2016-03-12
USD/BRL	D	FF3	Scale	0.00711681248162573	2016-03-12
USD/CAD	D	FF3	Scale	0.00293357204195903	2016-03-12
USD/CHF	D	FF3	Scale	0.00543179265667942	2016-03-12
USD/CLP	D	FF3	Scale	0.0680413464548328	2016-03-12
USD/CNY	D	FF3	Scale	0.00468563632385451	2016-03-12
USD/COP	D	FF3	Scale	0.00626134717419808	2016-03-12
USD/DKK	D	FF3	Scale	0.00490653694439059	2016-03-12
EUR/USD	D	FF3	Scale	0.00525681094844931	2016-03-12
GBP/USD	D	FF3	Scale	0.00463748163397013	2016-03-12
USD/HKD	D	FF3	Scale	0.00158724246302654	2016-03-12
USD/IDR	D	FF3	Scale	0.00776991186715182	2016-03-12
USD/INR	D	FF3	Scale	0.00354269528583397	2016-03-12
USD/JPY	D	FF3	Scale	0.00482450744707047	2016-03-12
USD/KRW	D	FF3	Scale	0.00500056744243093	2016-03-12
USD/LKR	D	FF3	Scale	0.00679920367955851	2016-03-12
USD/MXN	D	FF3	Scale	0.00660715948334024	2016-03-12
USD/MYR	D	FF3	Scale	0.0032086333883628	2016-03-12
USD/NOK	D	FF3	Scale	0.00505510747077738	2016-03-12
USD/NPR	D	FF3	Scale	0.00346136430531632	2016-03-12
NZD/USD	D	FF3	Scale	0.00525857337253549	2016-03-12
USD/PEN	D	FF3	Scale	0.460501603479178	2016-03-12
USD/PHP	D	FF3	Scale	0.0044396224263513	2016-03-12
USD/PKR	D	FF3	Scale	0.00597074553314511	2016-03-12
USD/PLN	D	FF3	Scale	0.0389205191044387	2016-03-12
