Date,SPComp,Dividends,Earnings,CPI,Rate GS10,RealSP500,RealDividends,RealEarnings,CAPE
1899.08,6.44,0.21,0.44,7.33,3.13,204.75,6.57,13.88,21.73
1899.09,6.37,0.21,0.45,7.61,3.13,194.93,6.35,13.69,20.59
1899.1,6.34,0.21,0.46,7.71,3.14,191.62,6.30,13.85,20.15
1899.11,6.46,0.21,0.47,7.80,3.14,192.86,6.25,14.01,20.20
1899.12,6.02,0.21,0.48,7.90,3.15,177.56,6.19,14.16,18.51
1900.01,6.10,0.22,0.48,7.90,3.15,179.92,6.42,14.16,18.67
1900.02,6.21,0.23,0.48,7.99,3.15,180.99,6.56,13.99,18.70
1900.03,6.26,0.23,0.48,7.99,3.14,182.44,6.78,13.99,18.78
1900.04,6.34,0.24,0.48,7.99,3.14,184.78,6.99,13.99,18.94
1900.05,6.04,0.25,0.48,7.80,3.13,180.33,7.39,14.33,18.40
1900.06,5.86,0.26,0.48,7.71,3.13,177.11,7.71,14.51,17.99
1900.07,5.86,0.26,0.48,7.80,3.13,174.95,7.84,14.33,17.69
1900.08,5.94,0.27,0.48,7.71,3.12,179.53,8.16,14.51,18.07
1900.09,5.80,0.28,0.48,7.80,3.12,173.16,8.28,14.33,17.34
1900.1,6.01,0.29,0.48,7.71,3.11,181.65,8.61,14.51,18.10
1900.11,6.48,0.29,0.48,7.71,3.11,195.85,8.84,14.51,19.42
1900.12,6.87,0.30,0.48,7.61,3.10,210.23,9.18,14.69,20.74
1901.01,7.07,0.30,0.48,7.71,3.10,213.68,9.12,14.56,20.98
1901.02,7.25,0.30,0.48,7.61,3.11,221.86,9.28,14.79,21.68
1901.03,7.51,0.31,0.49,7.61,3.11,229.82,9.33,14.84,22.35
1901.04,8.14,0.31,0.49,7.52,3.12,252.25,9.50,15.08,24.41
1901.05,7.73,0.31,0.49,7.52,3.13,239.55,9.55,15.13,23.06
1901.06,8.50,0.31,0.49,7.52,3.13,263.41,9.61,15.18,25.24
1901.07,7.93,0.31,0.49,7.61,3.14,242.67,9.54,15.05,23.14
1901.08,8.04,0.31,0.49,7.71,3.15,243.00,9.47,14.91,23.08
1901.09,8.00,0.32,0.50,7.80,3.15,238.84,9.40,14.78,22.59
1901.1,7.91,0.32,0.50,7.80,3.16,236.16,9.46,14.83,22.25
1901.11,8.08,0.32,0.50,7.90,3.17,238.32,9.39,14.70,22.38
1901.12,7.95,0.32,0.50,7.99,3.17,231.70,9.33,14.57,21.68
1902.01,8.12,0.32,0.51,7.90,3.18,239.50,9.46,15.07,22.34
1902.02,8.19,0.32,0.52,7.90,3.19,241.57,9.49,15.39,22.46
1902.03,8.20,0.32,0.53,7.90,3.20,241.86,9.51,15.71,22.41
1902.04,8.48,0.32,0.54,7.99,3.21,247.14,9.42,15.83,22.82
1902.05,8.46,0.32,0.55,8.09,3.22,243.66,9.34,15.96,22.43
1902.06,8.41,0.33,0.57,8.18,3.23,239.40,9.25,16.08,21.96
1902.07,8.60,0.33,0.58,8.18,3.24,244.81,9.27,16.39,22.39
1902.08,8.83,0.33,0.59,8.09,3.25,254.32,9.41,16.90,23.17
1902.09,8.85,0.33,0.60,8.18,3.26,251.93,9.32,17.01,22.86
1902.1,8.57,0.33,0.61,8.75,3.27,228.05,8.74,16.19,20.60
1902.11,8.24,0.33,0.62,8.47,3.28,226.66,9.06,17.03,20.41
1902.12,8.05,0.33,0.63,8.56,3.29,218.97,8.98,17.14,19.63
1903.01,8.46,0.33,0.62,8.66,3.30,227.60,8.92,16.73,20.32
1903.02,8.41,0.33,0.61,8.66,3.31,226.25,8.97,16.50,20.11
1903.03,8.08,0.34,0.61,8.37,3.32,224.78,9.32,16.83,19.88
1903.04,7.75,0.34,0.60,8.37,3.33,215.60,9.37,16.60,18.98
1903.05,7.60,0.34,0.59,8.18,3.33,216.35,9.63,16.75,18.95
1903.06,7.18,0.34,0.58,8.18,3.34,204.39,9.68,16.51,17.82
1903.07,6.85,0.34,0.57,8.18,3.35,195.00,9.73,16.27,16.92
1903.08,6.63,0.34,0.56,8.18,3.36,188.73,9.77,16.04,16.30
1903.09,6.47,0.35,0.56,8.28,3.37,182.06,9.71,15.62,15.65
1903.1,6.26,0.35,0.55,8.18,3.38,178.20,9.87,15.56,15.25
1903.11,6.28,0.35,0.54,8.09,3.38,180.87,10.03,15.50,15.41
1903.12,6.57,0.35,0.53,8.09,3.39,189.23,10.08,15.26,16.04
1904.01,6.68,0.35,0.53,8.28,3.40,187.97,9.76,14.82,15.86
1904.02,6.50,0.34,0.52,8.47,3.41,178.80,9.44,14.39,15.02
1904.03,6.48,0.34,0.52,8.37,3.41,180.27,9.46,14.47,15.08
1904.04,6.64,0.34,0.52,8.28,3.42,186.85,9.47,14.54,15.57
1904.05,6.50,0.33,0.51,8.09,3.43,187.21,9.60,14.78,15.53
1904.06,6.51,0.33,0.51,8.09,3.43,187.50,9.50,14.69,15.47
1904.07,6.78,0.33,0.51,8.09,3.44,195.27,9.41,14.59,16.04
1904.08,7.01,0.32,0.50,8.18,3.45,199.55,9.20,14.33,16.30
1904.09,7.32,0.32,0.50,8.28,3.45,205.98,9.00,14.07,16.74
1904.1,7.75,0.32,0.50,8.28,3.46,218.08,8.91,13.98,17.63
1904.11,8.17,0.31,0.49,8.47,3.47,224.73,8.62,13.57,18.08
1904.12,8.25,0.31,0.49,8.47,3.47,226.93,8.53,13.48,18.16
1905.01,8.43,0.31,0.51,8.47,3.48,231.89,8.57,13.89,18.46
1905.02,8.80,0.31,0.52,8.47,3.48,242.06,8.62,14.30,19.17
1905.03,9.05,0.32,0.54,8.37,3.47,251.77,8.76,14.88,19.83
1905.04,8.94,0.32,0.55,8.37,3.47,248.71,8.81,15.30,19.48
1905.05,8.50,0.32,0.57,8.28,3.46,239.18,8.96,15.90,18.63
1905.06,8.60,0.32,0.58,8.28,3.46,242.00,9.00,16.32,18.74
1905.07,8.87,0.32,0.60,8.28,3.46,249.60,9.05,16.74,19.21
1905.08,9.20,0.32,0.61,8.37,3.45,255.94,8.99,16.97,19.57
1905.09,9.23,0.33,0.63,8.28,3.45,259.73,9.15,17.59,19.74
1905.1,9.36,0.33,0.64,8.28,3.44,263.38,9.19,18.01,19.90
1905.11,9.31,0.33,0.66,8.37,3.44,259.00,9.13,18.22,19.44
1905.12,9.54,0.33,0.67,8.47,3.43,262.42,9.08,18.43,19.58
1906.01,9.87,0.34,0.68,8.47,3.43,271.50,9.24,18.64,20.13
1906.02,9.80,0.34,0.69,8.47,3.45,269.57,9.40,18.84,19.87
1906.03,9.56,0.35,0.69,8.47,3.47,262.97,9.56,19.05,19.26
1906.04,9.43,0.35,0.70,8.47,3.49,259.39,9.72,19.26,18.88
1906.05,9.18,0.36,0.71,8.56,3.51,249.71,9.77,19.25,18.05
1906.06,9.30,0.37,0.72,8.56,3.53,252.97,9.93,19.45,18.17
1906.07,9.06,0.37,0.72,8.28,3.55,254.94,10.43,20.33,18.20
1906.08,9.73,0.38,0.73,8.47,3.57,267.65,10.36,20.08,18.97
1906.09,10.03,0.38,0.74,8.56,3.59,272.83,10.40,20.06,19.20
1906.1,9.73,0.39,0.75,8.75,3.61,258.92,10.33,19.82,18.10
1906.11,9.93,0.39,0.75,8.85,3.63,261.40,10.38,19.81,18.14
1906.12,9.84,0.40,0.76,8.94,3.65,256.27,10.42,19.79,17.66
1907.01,9.56,0.40,0.75,8.85,3.67,251.66,10.62,19.79,17.22
1907.02,9.26,0.41,0.74,9.04,3.69,238.63,10.48,19.15,16.22
1907.03,8.35,0.41,0.74,8.94,3.70,217.47,10.68,19.14,14.69
1907.04,8.39,0.41,0.73,8.94,3.72,218.51,10.76,18.93,14.67
1907.05,8.10,0.42,0.72,9.13,3.74,206.56,10.63,18.32,13.79
1907.06,7.84,0.42,0.71,9.23,3.75,197.87,10.60,17.92,13.14
1907.07,8.14,0.42,0.70,9.23,3.77,205.44,10.68,17.71,13.59
1907.08,7.53,0.43,0.69,9.23,3.79,190.05,10.77,17.50,12.51
1907.09,7.45,0.43,0.69,9.23,3.80,188.03,10.85,17.29,12.33
1907.1,6.64,0.43,0.68,9.32,3.82,165.87,10.82,16.90,10.83
1907.11,6.25,0.44,0.67,8.94,3.84,162.77,11.37,17.41,10.59
1907.12,6.57,0.44,0.66,8.75,3.85,174.83,11.71,17.56,11.33
1908.01,6.85,0.44,0.65,8.66,3.87,184.28,11.75,17.58,11.90
1908.02,6.60,0.43,0.65,8.56,3.86,179.53,11.79,17.59,11.55
1908.03,6.87,0.43,0.64,8.56,3.85,186.87,11.70,17.41,11.98
1908.04,7.24,0.43,0.63,8.66,3.84,194.77,11.48,17.04,12.45
1908.05,7.63,0.42,0.63,8.66,3.83,205.27,11.39,16.86,13.08
1908.06,7.64,0.42,0.62,8.66,3.82,205.54,11.30,16.68,13.05
1908.07,7.92,0.42,0.61,8.75,3.82,210.75,11.09,16.32,13.35
1908.08,8.26,0.41,0.61,8.75,3.81,219.80,11.00,16.14,13.88
1908.09,8.17,0.41,0.60,8.75,3.80,217.40,10.91,15.97,13.70
1908.1,8.27,0.41,0.59,8.85,3.79,217.70,10.71,15.62,13.69
1908.11,8.83,0.40,0.59,8.94,3.78,229.97,10.50,15.28,14.44
1908.12,9.03,0.40,0.58,9.04,3.77,232.70,10.31,14.95,14.58
1909.01,9.06,0.40,0.60,8.94,3.76,235.96,10.50,15.50,14.76
1909.02,8.80,0.41,0.61,9.04,3.77,226.77,10.48,15.72,14.17
1909.03,8.92,0.41,0.63,9.04,3.79,229.87,10.57,16.11,14.34
1909.04,9.32,0.41,0.64,9.23,3.80,235.22,10.43,16.15,14.65
1909.05,9.63,0.42,0.66,9.32,3.81,240.57,10.41,16.36,14.95
1909.06,9.80,0.42,0.67,9.42,3.82,242.34,10.39,16.57,15.04
1909.07,9.94,0.42,0.69,9.42,3.84,245.80,10.47,16.94,15.23
1909.08,10.18,0.43,0.70,9.51,3.85,249.22,10.45,17.14,15.42
1909.09,10.19,0.43,0.72,9.61,3.86,247.00,10.42,17.33,15.25
1909.1,10.23,0.43,0.73,9.80,3.87,243.15,10.30,17.35,14.99
1909.11,10.18,0.44,0.75,9.90,3.89,239.63,10.28,17.54,14.75
1909.12,10.30,0.44,0.76,9.99,3.90,240.15,10.26,17.72,14.75
1910.01,10.08,0.44,0.76,9.90,3.91,237.28,10.42,17.83,14.55
1910.02,9.72,0.45,0.76,9.90,3.92,228.81,10.48,17.77,14.00
1910.03,9.96,0.45,0.75,10.09,3.92,230.03,10.34,17.38,14.05
1910.04,9.72,0.45,0.75,10.18,3.93,222.39,10.30,17.16,13.56
1910.05,9.56,0.45,0.75,9.99,3.93,222.90,10.55,17.43,13.57
1910.06,9.10,0.46,0.75,9.90,3.94,214.21,10.71,17.54,13.02
1910.07,8.64,0.46,0.74,9.90,3.95,203.38,10.77,17.48,12.34
1910.08,8.85,0.46,0.74,9.80,3.95,210.35,10.93,17.59,12.75
1910.09,8.91,0.46,0.74,9.70,3.96,213.85,11.10,17.70,12.94
1910.1,9.32,0.47,0.74,9.42,3.96,230.47,11.50,18.18,13.92
1910.11,9.31,0.47,0.73,9.23,3.97,234.97,11.80,18.49,14.16
1910.12,9.05,0.47,0.73,9.23,3.97,228.41,11.86,18.42,13.74
1911.01,9.27,0.47,0.72,9.23,3.98,233.96,11.86,18.13,14.05
1911.02,9.43,0.47,0.71,8.94,3.98,245.59,12.24,18.41,14.72
1911.03,9.32,0.47,0.70,9.04,3.99,240.17,12.11,17.91,14.37
1911.04,9.28,0.47,0.68,8.75,3.99,246.94,12.51,18.18,14.75
1911.05,9.48,0.47,0.67,8.75,3.99,252.26,12.51,17.87,15.05
1911.06,9.67,0.47,0.66,8.75,3.99,257.32,12.51,17.56,15.33
1911.07,9.63,0.47,0.65,8.85,4.00,253.50,12.37,17.07,15.08
1911.08,9.17,0.47,0.64,9.13,4.00,233.85,11.99,16.24,13.90
1911.09,8.67,0.47,0.63,9.23,4.00,218.82,11.86,15.77,13.00
1911.1,8.72,0.47,0.61,9.23,4.00,220.08,11.86,15.48,13.07
1911.11,9.07,0.47,0.60,9.13,4.01,231.30,11.99,15.34,13.73
1911.12,9.11,0.47,0.59,9.04,4.01,234.76,12.11,15.20,13.93
1912.01,9.12,0.47,0.60,9.13,4.01,232.57,12.01,15.28,13.79
1912.02,9.04,0.47,0.61,9.23,4.05,228.16,11.91,15.35,13.53
1912.03,9.30,0.47,0.62,9.42,4.08,229.98,11.68,15.27,13.64
1912.04,9.59,0.47,0.63,9.70,4.12,230.17,11.36,15.04,13.65
1912.05,9.58,0.47,0.64,9.70,4.16,229.93,11.38,15.26,13.65
1912.06,9.58,0.48,0.65,9.61,4.19,232.21,11.51,15.63,13.79
1912.07,9.59,0.48,0.65,9.61,4.23,232.45,11.53,15.86,13.80
1912.08,9.81,0.48,0.66,9.70,4.27,235.45,11.44,15.92,13.98
1912.09,9.86,0.48,0.67,9.80,4.30,234.36,11.35,15.98,13.93
1912.1,9.84,0.48,0.68,9.80,4.34,233.88,11.37,16.20,13.91
1912.11,9.73,0.48,0.69,9.80,4.38,231.27,11.39,16.42,13.75
1912.12,9.38,0.48,0.70,9.70,4.41,225.13,11.52,16.80,13.39
1913.01,9.30,0.48,0.69,9.80,4.45,221.04,11.41,16.50,13.15
1913.02,8.97,0.48,0.69,9.80,4.43,213.20,11.41,16.36,12.68
1913.03,8.80,0.48,0.68,9.80,4.40,209.16,11.41,16.22,12.44
1913.04,8.79,0.48,0.68,9.80,4.38,208.92,11.41,16.08,12.43
1913.05,8.55,0.48,0.67,9.70,4.35,205.31,11.53,16.11,12.22
1913.06,8.12,0.48,0.67,9.80,4.33,193.00,11.41,15.81,11.49
1913.07,8.23,0.48,0.66,9.90,4.31,193.64,11.29,15.51,11.53
1913.08,8.45,0.48,0.65,9.90,4.28,198.81,11.29,15.37,11.85
1913.09,8.53,0.48,0.65,10.00,4.26,198.69,11.18,15.08,11.84
1913.1,8.26,0.48,0.64,10.00,4.23,192.40,11.18,14.95,11.47
1913.11,8.05,0.48,0.64,10.10,4.21,185.65,11.07,14.66,11.07
1913.12,8.04,0.48,0.63,10.00,4.18,187.27,11.18,14.67,11.17
1914.01,8.37,0.48,0.62,10.00,4.16,194.96,11.06,14.46,11.64
1914.02,8.48,0.47,0.61,9.90,4.17,199.52,11.06,14.39,11.91
1914.03,8.32,0.47,0.60,9.90,4.17,195.75,10.94,14.18,11.69
1914.04,8.12,0.46,0.59,9.80,4.18,193.00,10.93,14.10,11.52
1914.05,8.17,0.46,0.58,9.90,4.19,192.23,10.71,13.75,11.48
1914.06,8.13,0.45,0.58,9.90,4.19,191.28,10.59,13.53,11.43
1914.07,7.68,0.45,0.57,10.00,4.20,178.89,10.37,13.18,10.69
1914.08,7.68,0.44,0.56,10.20,4.21,175.38,10.05,12.71,10.49
1914.09,7.68,0.44,0.55,10.20,4.21,175.38,9.93,12.50,10.50
1914.1,7.68,0.43,0.54,10.10,4.22,177.12,9.92,12.41,10.61
1914.11,7.68,0.43,0.53,10.20,4.23,175.38,9.71,12.08,10.52
1914.12,7.35,0.42,0.52,10.10,4.23,169.51,9.69,11.99,10.17
1915.01,7.48,0.42,0.55,10.10,4.24,172.51,9.70,12.68,10.36
1915.02,7.38,0.42,0.58,10.00,4.22,171.90,9.82,13.51,10.33
1915.03,7.57,0.42,0.61,9.90,4.21,178.11,9.94,14.35,10.71
1915.04,8.14,0.42,0.64,10.00,4.19,189.60,9.86,14.91,11.40
1915.05,7.95,0.42,0.67,10.10,4.18,183.35,9.78,15.45,11.03
1915.06,8.04,0.43,0.70,10.10,4.16,185.42,9.80,16.14,11.15
1915.07,8.01,0.43,0.73,10.10,4.15,184.73,9.82,16.84,11.11
1915.08,8.35,0.43,0.76,10.10,4.13,192.57,9.84,17.53,11.58
1915.09,8.66,0.43,0.79,10.10,4.11,199.72,9.86,18.22,12.01
1915.1,9.14,0.43,0.82,10.20,4.10,208.72,9.78,18.73,12.55
1915.11,9.46,0.43,0.85,10.30,4.08,213.93,9.71,19.22,12.86
1915.12,9.48,0.43,0.88,10.30,4.07,214.39,9.72,19.90,12.88
1916.01,9.33,0.44,0.93,10.40,4.05,208.96,9.87,20.92,12.54
1916.02,9.20,0.45,0.99,10.40,4.07,206.05,10.12,22.13,12.35
1916.03,9.17,0.46,1.04,10.50,4.08,203.42,10.26,23.12,12.18
1916.04,9.07,0.47,1.10,10.60,4.10,199.31,10.40,24.11,11.91
1916.05,9.27,0.48,1.15,10.70,4.11,201.80,10.54,25.06,12.03
1916.06,9.36,0.50,1.21,10.80,4.13,201.87,10.68,25.99,12.00
1916.07,9.23,0.51,1.26,10.80,4.14,199.07,10.91,27.15,11.79
1916.08,9.30,0.52,1.31,10.90,4.16,198.74,11.04,28.06,11.73
1916.09,9.68,0.53,1.37,11.10,4.17,203.13,11.07,28.71,11.94
1916.1,9.98,0.54,1.42,11.30,4.19,205.72,11.10,29.31,12.05
1916.11,10.21,0.55,1.48,11.50,4.20,206.80,11.12,29.90,12.05
1916.12,9.80,0.56,1.53,11.60,4.22,196.78,11.24,30.72,11.41
1917.01,9.57,0.57,1.51,11.70,4.23,190.52,11.36,30.04,10.99
1917.02,9.03,0.58,1.49,12.00,4.26,175.28,11.29,28.88,10.06
1917.03,9.31,0.59,1.47,12.00,4.29,180.71,11.50,28.49,10.33
1917.04,9.17,0.60,1.45,12.60,4.32,169.52,11.15,26.75,9.64
1917.05,8.86,0.61,1.43,12.80,4.34,161.23,11.18,25.95,9.14
1917.06,9.04,0.63,1.41,13.00,4.37,161.98,11.20,25.17,9.15
1917.07,8.79,0.64,1.38,12.80,4.40,159.96,11.57,25.19,9.00
1917.08,8.53,0.65,1.36,13.00,4.43,152.84,11.59,24.42,8.57
1917.09,8.12,0.66,1.34,13.30,4.46,142.21,11.52,23.52,7.95
1917.1,7.68,0.67,1.32,13.50,4.49,132.51,11.53,22.81,7.39
1917.11,7.04,0.68,1.30,13.50,4.51,121.47,11.72,22.45,6.75
1917.12,6.80,0.69,1.28,13.70,4.54,115.61,11.73,21.76,6.41
1918.01,7.21,0.68,1.26,14.00,4.57,119.96,11.31,20.90,6.64
1918.02,7.43,0.67,1.23,14.10,4.56,122.74,11.07,20.35,6.78
1918.03,7.28,0.66,1.21,14.00,4.56,121.12,10.98,20.10,6.69
1918.04,7.21,0.65,1.18,14.20,4.55,118.27,10.66,19.41,6.52
1918.05,7.44,0.64,1.16,14.50,4.55,119.52,10.28,18.62,6.58
1918.06,7.45,0.63,1.14,14.70,4.54,118.05,9.98,17.98,6.50
1918.07,7.51,0.62,1.11,15.10,4.54,115.85,9.56,17.14,6.37
1918.08,7.58,0.61,1.09,15.40,4.53,114.65,9.23,16.44,6.30
1918.09,7.54,0.60,1.06,15.70,4.52,111.87,8.90,15.77,6.15
1918.1,7.86,0.59,1.04,16.00,4.52,114.43,8.59,15.11,6.29
1918.11,8.06,0.58,1.01,16.30,4.51,115.18,8.29,14.49,6.33
1918.12,7.90,0.57,0.99,16.50,4.51,111.52,8.05,13.98,6.13
1919.01,7.85,0.57,0.99,16.50,4.50,110.82,8.00,13.91,6.10
1919.02,7.88,0.56,0.98,16.20,4.54,113.30,8.10,14.09,6.24
1919.03,8.12,0.56,0.98,16.40,4.58,115.33,7.95,13.85,6.36
1919.04,8.39,0.56,0.97,16.70,4.62,117.02,7.76,13.53,6.46
1919.05,8.97,0.55,0.97,16.90,4.66,123.63,7.63,13.30,6.83
1919.06,9.21,0.55,0.96,16.90,4.70,126.94,7.58,13.23,7.02
1919.07,9.51,0.55,0.96,17.40,4.74,127.31,7.32,12.78,7.05
1919.08,8.87,0.54,0.95,17.70,4.77,116.73,7.15,12.50,6.48
1919.09,9.01,0.54,0.95,17.80,4.81,117.90,7.07,12.37,6.56
1919.1,9.47,0.54,0.94,18.10,4.85,121.87,6.91,12.10,6.79
1919.11,9.19,0.53,0.94,18.50,4.89,115.71,6.71,11.77,6.47
1919.12,8.92,0.53,0.93,18.90,4.93,109.93,6.53,11.46,6.16
1920.01,8.83,0.53,0.92,19.30,4.97,106.57,6.38,11.09,5.99
1920.02,8.10,0.53,0.91,19.50,4.98,96.76,6.29,10.85,5.46
1920.03,8.67,0.53,0.90,19.70,4.99,102.51,6.21,10.61,5.80
1920.04,8.60,0.52,0.89,20.30,5.00,98.68,6.00,10.17,5.60
1920.05,8.06,0.52,0.88,20.60,5.01,91.14,5.90,9.90,5.19
1920.06,7.92,0.52,0.87,20.90,5.02,88.27,5.80,9.64,5.04
1920.07,7.91,0.52,0.85,20.80,5.03,88.58,5.80,9.57,5.08
1920.08,7.60,0.52,0.84,20.30,5.04,87.20,5.93,9.68,5.02
1920.09,7.87,0.52,0.83,20.00,5.05,91.66,6.00,9.70,5.30
1920.1,7.88,0.51,0.82,19.90,5.06,92.24,6.01,9.62,5.35
1920.11,7.48,0.51,0.81,19.80,5.07,88.00,6.02,9.54,5.13
1920.12,6.81,0.51,0.80,19.40,5.08,81.77,6.12,9.61,4.78
1921.01,7.11,0.51,0.76,19.00,5.09,87.16,6.20,9.29,5.12
1921.02,7.06,0.50,0.72,18.40,5.02,89.37,6.35,9.05,5.27
1921.03,6.88,0.50,0.67,18.30,4.96,87.57,6.33,8.56,5.19
1921.04,6.91,0.49,0.63,18.10,4.89,88.92,6.35,8.11,5.30
1921.05,7.12,0.49,0.59,17.70,4.83,93.70,6.44,7.73,5.61
1921.06,6.55,0.49,0.55,17.60,4.76,86.69,6.42,7.21,5.22
1921.07,6.53,0.48,0.50,17.70,4.70,85.93,6.33,6.61,5.20
1921.08,6.45,0.48,0.46,17.70,4.63,84.88,6.27,6.05,5.16
1921.09,6.61,0.47,0.42,17.50,4.56,87.98,6.29,5.56,5.38
1921.1,6.70,0.47,0.38,17.50,4.50,89.18,6.23,4.99,5.48
1921.11,7.06,0.46,0.33,17.40,4.43,94.51,6.21,4.45,5.84
1921.12,7.31,0.46,0.29,17.30,4.37,98.42,6.19,3.90,6.11
1922.01,7.30,0.46,0.32,16.90,4.30,100.61,6.40,4.46,6.29
1922.02,7.46,0.47,0.36,16.90,4.31,102.82,6.45,4.92,6.46
1922.03,7.74,0.47,0.39,16.70,4.31,107.96,6.59,5.44,6.82
1922.04,8.21,0.48,0.42,16.70,4.32,114.51,6.65,5.90,7.27
1922.05,8.53,0.48,0.46,16.70,4.32,118.98,6.71,6.37,7.59
1922.06,8.45,0.49,0.49,16.70,4.33,117.86,6.76,6.83,7.56
1922.07,8.51,0.49,0.52,16.80,4.33,117.99,6.78,7.26,7.60
1922.08,8.83,0.49,0.56,16.60,4.34,123.90,6.92,7.81,8.02
1922.09,9.06,0.50,0.59,16.60,4.34,127.13,6.98,8.28,8.27
1922.1,9.26,0.50,0.62,16.70,4.35,129.16,7.00,8.69,8.43
1922.11,8.80,0.51,0.66,16.80,4.35,122.01,7.01,9.11,8.00
1922.12,8.78,0.51,0.69,16.90,4.36,121.01,7.03,9.51,7.96
1923.01,8.90,0.51,0.71,16.80,4.36,123.40,7.09,9.90,8.15
1923.02,9.28,0.51,0.74,16.80,4.34,128.67,7.12,10.24,8.53
1923.03,9.43,0.52,0.76,16.80,4.31,130.75,7.14,10.57,8.70
1923.04,9.10,0.52,0.79,16.90,4.29,125.42,7.12,10.84,8.37
1923.05,8.67,0.52,0.81,16.90,4.26,119.50,7.14,11.18,8.00
1923.06,8.34,0.52,0.84,17.00,4.24,114.27,7.12,11.44,7.67
1923.07,8.06,0.52,0.86,17.20,4.21,109.15,7.07,11.64,7.35
1923.08,8.10,0.52,0.88,17.10,4.19,110.33,7.13,12.03,7.44
1923.09,8.15,0.53,0.91,17.20,4.16,110.37,7.11,12.29,7.46
1923.1,8.03,0.53,0.93,17.30,4.14,108.12,7.09,12.54,7.32
1923.11,8.27,0.53,0.96,17.30,4.11,111.35,7.11,12.87,7.55
1923.12,8.55,0.53,0.98,17.30,4.09,115.12,7.14,13.19,7.81
1924.01,8.83,0.53,0.98,17.30,4.06,118.89,7.16,13.14,8.07
1924.02,8.87,0.53,0.97,17.20,4.04,120.12,7.22,13.16,8.16
1924.03,8.70,0.54,0.97,17.10,4.03,118.51,7.29,13.18,8.06
1924.04,8.50,0.54,0.96,17.00,4.01,116.46,7.35,13.20,7.92
1924.05,8.47,0.54,0.96,17.00,3.99,116.05,7.38,13.14,7.90
1924.06,8.63,0.54,0.96,17.00,3.98,118.25,7.40,13.09,8.05
1924.07,9.03,0.54,0.95,17.10,3.96,123.00,7.38,12.95,8.38
1924.08,9.34,0.54,0.95,17.00,3.94,127.97,7.44,12.97,8.72
1924.09,9.25,0.55,0.94,17.10,3.93,126.00,7.42,12.84,8.58
1924.1,9.13,0.55,0.94,17.20,3.91,123.64,7.40,12.71,8.42
1924.11,9.64,0.55,0.93,17.20,3.89,130.55,7.43,12.65,8.89
1924.12,10.16,0.55,0.93,17.30,3.88,136.80,7.41,12.52,9.31
1925.01,10.58,0.55,0.96,17.30,3.86,142.45,7.46,12.88,9.69
1925.02,10.67,0.56,0.98,17.20,3.85,144.50,7.56,13.32,9.83
1925.03,10.39,0.56,1.01,17.30,3.83,139.89,7.57,13.60,9.52
1925.04,10.28,0.57,1.04,17.20,3.82,139.22,7.67,14.04,9.48
1925.05,10.61,0.57,1.06,17.30,3.80,142.85,7.69,14.31,9.73
1925.06,10.80,0.58,1.09,17.50,3.79,143.75,7.65,14.51,9.80
1925.07,11.10,0.58,1.12,17.70,3.77,146.07,7.62,14.70,9.96
1925.08,11.25,0.58,1.14,17.70,3.76,148.05,7.68,15.04,10.11
1925.09,11.51,0.59,1.17,17.70,3.74,151.47,7.73,15.40,10.36
1925.1,11.89,0.59,1.20,17.70,3.73,156.47,7.79,15.75,10.72
1925.11,12.26,0.60,1.22,18.00,3.71,158.65,7.71,15.83,10.89
1925.12,12.46,0.60,1.25,17.90,3.70,162.14,7.81,16.27,11.15
1926.01,12.65,0.61,1.25,17.90,3.68,164.61,7.91,16.25,11.34
1926.02,12.67,0.62,1.25,17.90,3.65,164.87,8.00,16.24,11.39
1926.03,11.81,0.62,1.25,17.80,3.62,154.54,8.15,16.33,10.71
1926.04,11.48,0.63,1.25,17.90,3.60,149.39,8.20,16.23,10.40
1926.05,11.56,0.64,1.25,17.80,3.57,151.27,8.34,16.31,10.58
1926.06,12.11,0.65,1.25,17.70,3.54,159.37,8.49,16.38,11.20
1926.07,12.62,0.65,1.24,17.50,3.51,167.98,8.68,16.56,11.87
1926.08,13.12,0.66,1.24,17.40,3.48,175.63,8.84,16.64,12.49
1926.09,13.32,0.67,1.24,17.50,3.45,177.29,8.88,16.53,12.69
1926.1,13.02,0.68,1.24,17.60,3.43,172.31,8.93,16.44,12.43
1926.11,13.19,0.68,1.24,17.70,3.40,173.58,8.98,16.33,12.62
1926.12,13.49,0.69,1.24,17.70,3.37,177.53,9.08,16.32,13.01
1927.01,13.40,0.70,1.23,17.50,3.34,178.36,9.27,16.36,13.19
1927.02,13.66,0.70,1.22,17.40,3.34,182.86,9.41,16.31,13.63
1927.03,13.87,0.71,1.21,17.30,3.34,186.75,9.56,16.26,14.03
1927.04,14.21,0.72,1.20,17.30,3.34,191.32,9.65,16.12,14.49
1927.05,14.70,0.72,1.19,17.40,3.34,196.78,9.68,15.88,15.00
1927.06,14.89,0.73,1.18,17.60,3.34,197.06,9.66,15.55,15.12
1927.07,15.22,0.74,1.16,17.30,3.34,204.92,9.92,15.67,15.82
1927.08,16.03,0.74,1.15,17.20,3.33,217.08,10.07,15.61,16.86
1927.09,16.94,0.75,1.14,17.30,3.33,228.08,10.10,15.39,17.82
1927.1,16.68,0.76,1.13,17.40,3.33,223.29,10.13,15.15,17.54
1927.11,17.06,0.76,1.12,17.30,3.33,229.70,10.28,15.09,18.13
